prediction;Open;High;Low;Close;Volume;TP;R;V;L;Vt;G;A1;A2;A3;A4;A5;B1;B2;B3;B4;B5;C1;C2;C3;C4;C5;D1;D2;D3;D4;D5;E1;E2;E3;E4;E5;F1;F2;F3;F4;F5;G1;G2;G3;G4;G5;H1;H2;H3;H4;H5;I1;I2;I3;I4;I5
311.640015;323.829987;323.940002;316.579987;317.290009;4378400;319.2699993;-0.023579458;0.000138223;4.864227518;1.17568362;0.234;0.849251359;849.2513591;-0.849251359;1;0;0.441696393;441.6963935;-0.441696393;441696.3935;-441696.3935;0.503793285;503.7932852;-0.503793285;503793.2852;-503793.2852;0.549730541;549.7305406;-0.549730541;549730.5406;-549730.5406;0.408298169;408.2981693;-0.408298169;408298.1693;-408298.1693;0.50438331;504.3833097;-0.50438331;504383.3097;-504383.3097;0.097576095;97.57609469;-0.097576095;97576.09469;-97576.09469;0.462276645;462.2766447;-0.462276645;462276.6447;-462276.6447;0.874251655;874.2516547;-0.874251655;874251.6547;-874251.6547
315.359985;316;317.679993;310.75;311.640015;4712100;313.3566693;-0.018521408;0.000555991;6.877765555;2.357945771;0.234;0.562983369;562.9833685;-0.562983369;1;0;0.584016477;584.0164771;-0.584016477;584016.4771;-584016.4771;0.237445625;237.4456246;-0.237445625;237445.6246;-237445.6246;0.376262839;376.2628394;-0.376262839;376262.8394;-376262.8394;0.278976516;278.9765163;-0.278976516;278976.5163;-278976.5163;0.428408861;428.4088614;-0.428408861;428408.8614;-428408.8614;0.302682354;302.6823543;-0.302682354;302682.3543;-302682.3543;0.501866013;501.8660127;-0.501866013;501866.0127;-501866.0127;0.980476293;980.4762935;-0.980476293;980476.2935;-980476.2935
311.350006;311.75;315.820007;309.540009;315.359985;4316300;313.5733337;0.00069143;0.000343043;7.976262392;1.852140825;0.234;0.231277919;231.2779193;-0.231277919;1;0;0.678932638;678.9326379;-0.678932638;678932.6379;-678932.6379;0.083970236;83.97023606;-0.083970236;83970.23606;-83970.23606;0.583758237;583.7582368;-0.583758237;583758.2368;-583758.2368;0.059360028;59.36002776;-0.059360028;59360.02776;-59360.02776;0.74322514;743.2251398;-0.74322514;743225.1398;-743225.1398;0.325244974;325.2449743;-0.325244974;325244.9743;-325244.9743;0.837897395;837.8973949;-0.837897395;837897.3949;-837897.3949;0.166660709;166.6607089;-0.166660709;166660.7089;-166660.7089
320.529999;316.179993;316.410004;310;311.350006;3777200;312.58667;-0.003146516;4.78076E-07;-6.155691451;0.069143042;0.234;0.197807583;197.8075826;-0.197807583;1;0;0.477295077;477.2950772;-0.477295077;477295.0772;-477295.0772;0.388218305;388.2183046;-0.388218305;388218.3046;-388218.3046;0.445222917;445.2229172;-0.445222917;445222.9172;-445222.9172;0.69814784;698.1478396;-0.69814784;698147.8396;-698147.8396;0.108299844;108.299844;-0.108299844;108299.844;-108299.844;0.170601915;170.6019151;-0.170601915;170601.9151;-170601.9151;0.394534607;394.534607;-0.394534607;394534.607;-394534.607;0.668335051;668.3350508;-0.668335051;668335.0508;-668335.0508
317.25;312;322.109985;311;320.529999;4352200;317.8799947;0.016933942;9.90057E-06;-17.44092081;0.314651649;0.234;0.514272288;514.272288;-0.514272288;1;0;0.933490201;933.4902014;-0.933490201;933490.2014;-933490.2014;0.804144268;804.1442681;-0.804144268;804144.2681;-804144.2681;0.526645762;526.6457619;-0.526645762;526645.7619;-526645.7619;0.9353022;935.3021999;-0.9353022;935302.1999;-935302.1999;0.927321426;927.3214258;-0.927321426;927321.4258;-927321.4258;0.758655122;758.6551217;-0.758655122;758655.1217;-758655.1217;0.070048222;70.04822206;-0.070048222;70048.22206;-70048.22206;0.074440719;74.44071884;-0.074440719;74440.71884;-74440.71884
314.619995;321;325.25;315.549988;317.25;4521500;319.349996;0.004624391;0.000286758;8.082295551;1.693394241;0.234;0.979048743;979.0487432;-0.979048743;1;0;0.609554098;609.5540977;-0.609554098;609554.0977;-609554.0977;0.695128061;695.1280608;-0.695128061;695128.0608;-695128.0608;0.993885786;993.8857855;-0.993885786;993885.7855;-993885.7855;0.922700842;922.700842;-0.922700842;922700.842;-922700.842;0.122067983;122.0679832;-0.122067983;122067.9832;-122067.9832;0.736545011;736.5450111;-0.736545011;736545.0111;-736545.0111;0.85296813;852.9681304;-0.85296813;852968.1304;-852968.1304;0.458492482;458.4924822;-0.458492482;458492.4822;-458492.4822
316.579987;312.869995;318.549988;305.679993;314.619995;9946300;312.949992;-0.02004072;2.1385E-05;-8.028130518;0.462439083;0.234;0.582993932;582.9939319;-0.582993932;1;0;0.51088113;510.8811296;-0.51088113;510881.1296;-510881.1296;0.852268987;852.2689873;-0.852268987;852268.9873;-852268.9873;0.035627363;35.62736252;-0.035627363;35627.36252;-35627.36252;0.479999998;479.9999978;-0.479999998;479999.9978;-479999.9978;0.048939074;48.93907377;-0.048939074;48939.07377;-48939.07377;0.485951899;485.9518993;-0.485951899;485951.8993;-485951.8993;0.468880326;468.8803264;-0.468880326;468880.3264;-468880.3264;0.406135576;406.1355759;-0.406135576;406135.5759;-406135.5759
336.410004;316.619995;317.23999;312;316.579987;4591200;315.2733257;0.007423977;0.00040163;7.682748876;2.004072046;0.234;0.422013972;422.013972;-0.422013972;1;0;0.220284544;220.2845442;-0.220284544;220284.5442;-220284.5442;0.123809077;123.8090773;-0.123809077;123809.0773;-123809.0773;0.010698845;10.69884511;-0.010698845;10698.84511;-10698.84511;0.457872869;457.8728693;-0.457872869;457872.8693;-457872.8693;0.851609449;851.6094488;-0.851609449;851609.4488;-851609.4488;0.282415039;282.4150386;-0.282415039;282415.0386;-282415.0386;0.231135025;231.1350245;-0.231135025;231135.0245;-231135.0245;0.894672424;894.6724243;-0.894672424;894672.4243;-894672.4243
333.690002;316;337.019989;315.5;336.410004;9859400;329.643331;0.045579515;5.51154E-05;-27.88738945;0.74239774;0.234;0.586544997;586.544997;-0.586544997;1;0;0.764560252;764.5602522;-0.764560252;764560.2522;-764560.2522;0.434473438;434.4734378;-0.434473438;434473.4378;-434473.4378;0.880425408;880.4254082;-0.880425408;880425.4082;-880425.4082;0.280432687;280.4326874;-0.280432687;280432.6874;-280432.6874;0.144676452;144.6764518;-0.144676452;144676.4518;-144676.4518;0.718215285;718.2152847;-0.718215285;718215.2847;-718215.2847;0.414669217;414.6692169;-0.414669217;414669.2169;-414669.2169;0.12040335;120.4033504;-0.12040335;120403.3504;-120403.3504
334.799988;335.160004;338.799988;327.399994;333.690002;7146600;333.2966613;0.011082676;0.002077492;6.117471678;4.557951518;0.234;0.26526192;265.2619205;-0.26526192;1;0;0.032786609;32.78660888;-0.032786609;32786.60888;-32786.60888;0.154815266;154.8152656;-0.154815266;154815.2656;-154815.2656;0.836834001;836.8340008;-0.836834001;836834.0008;-836834.0008;0.044367942;44.36794243;-0.044367942;44367.94243;-44367.94243;0.370593086;370.5930865;-0.370593086;370593.0865;-370593.0865;0.37060687;370.6068702;-0.37060687;370606.8702;-370606.8702;0.291787322;291.7873218;-0.291787322;291787.3218;-291787.3218;0.421094776;421.094776;-0.421094776;421094.776;-421094.776
337.950012;332.200012;337;330;334.799988;4309900;333.9333293;0.001910214;0.000122826;8.97503607;1.10826763;0.234;0.054424107;54.42410653;-0.054424107;1;0;0.178523261;178.5232612;-0.178523261;178523.2612;-178523.2612;0.192483788;192.4837881;-0.192483788;192483.7881;-192483.7881;0.331366787;331.3667866;-0.331366787;331366.7866;-331366.7866;0.008661526;8.661526365;-0.008661526;8661.526365;-8661.526365;0.075697119;75.69711902;-0.075697119;75697.11902;-75697.11902;0.203221153;203.2211533;-0.203221153;203221.1533;-203221.1533;0.450170506;450.1705057;-0.450170506;450170.5057;-450170.5057;0.015263353;15.26335255;-0.015263353;15263.35255;-15263.35255
336.220001;335.23999;344.809998;333.26001;337.950012;6645500;338.67334;0.014194482;3.64892E-06;-42.69619712;0.191021415;0.234;0.714927449;714.9274491;-0.714927449;1;0;0.65641603;656.4160303;-0.65641603;656416.0303;-656416.0303;0.92735919;927.3591902;-0.92735919;927359.1902;-927359.1902;0.351684036;351.6840361;-0.351684036;351684.0361;-351684.0361;0.086578165;86.57816478;-0.086578165;86578.16478;-86578.16478;0.469165967;469.1659672;-0.469165967;469165.9672;-469165.9672;0.462145324;462.1453236;-0.462145324;462145.3236;-462145.3236;0.483564692;483.564692;-0.483564692;483564.692;-483564.692;0.493486282;493.4862816;-0.493486282;493486.2816;-493486.2816
340.059998;338.630005;340.410004;333.670013;336.220001;4825100;336.7666727;-0.005629812;0.000201483;8.352496703;1.41944821;0.234;0.57198025;571.9802499;-0.57198025;1;0;0.471233237;471.2332374;-0.471233237;471233.2374;-471233.2374;0.972561667;972.5616668;-0.972561667;972561.6668;-972561.6668;0.137578473;137.5784727;-0.137578473;137578.4727;-137578.4727;0.957532614;957.5326143;-0.957532614;957532.6143;-957532.6143;0.550363888;550.3638881;-0.550363888;550363.8881;-550363.8881;0.605335106;605.3351062;-0.605335106;605335.1062;-605335.1062;0.347911298;347.9112984;-0.347911298;347911.2984;-347911.2984;0.057304185;57.30418485;-0.057304185;57304.18485;-57304.18485
347.160004;337.540009;345;334.799988;340.059998;6474300;339.9533287;0.009462504;3.16948E-05;7.534320151;0.562981229;0.234;0.907081805;907.0818048;-0.907081805;1;0;0.600948874;600.9488737;-0.600948874;600948.8737;-600948.8737;0.530501294;530.5012936;-0.530501294;530501.2936;-530501.2936;0.991296262;991.2962619;-0.991296262;991296.2619;-991296.2619;0.121394103;121.3941027;-0.121394103;121394.1027;-121394.1027;0.002613603;2.613602597;-0.002613603;2613.602597;-2613.602597;0.633125787;633.1257873;-0.633125787;633125.7873;-633125.7873;0.988658721;988.6587211;-0.988658721;988658.7211;-988658.7211;0.222059385;222.0593851;-0.222059385;222059.3851;-222059.3851
344.570007;340.470001;349;339.75;347.160004;7083700;345.3033347;0.015737472;8.9539E-05;6.554800732;0.946250404;0.234;0.021437139;21.43713939;-0.021437139;1;0;0.187466567;187.466567;-0.187466567;187466.567;-187466.567;0.90367666;903.6766604;-0.90367666;903676.6604;-903676.6604;0.333595439;333.595439;-0.333595439;333595.439;-333595.439;0.223497942;223.4979425;-0.223497942;223497.9425;-223497.9425;0.206071068;206.0710683;-0.206071068;206071.0683;-206071.0683;0.875188176;875.1881759;-0.875188176;875188.1759;-875188.1759;0.397170673;397.1706729;-0.397170673;397170.6729;-397170.6729;0.203469863;203.4698631;-0.203469863;203469.8631;-203469.8631
350.019989;345.670013;352.299988;343.73999;344.570007;5685800;346.869995;0.004537055;0.000247668;8.220306544;1.573747203;0.234;0.926733526;926.7335259;-0.926733526;1;0;0.982807451;982.807451;-0.982807451;982807.451;-982807.451;0.166550643;166.5506427;-0.166550643;166550.6427;-166550.6427;0.655936186;655.9361858;-0.655936186;655936.1858;-655936.1858;0.283381338;283.3813381;-0.283381338;283381.3381;-283381.3381;0.356616028;356.6160285;-0.356616028;356616.0285;-356616.0285;0.004252424;4.252423785;-0.004252424;4252.423785;-4252.423785;0.64760212;647.6021199;-0.64760212;647602.1199;-647602.1199;0.609149492;609.1494919;-0.609149492;609149.4919;-609149.4919
351.559998;345;350.589996;342.600006;350.019989;4888300;347.7366637;0.00249854;2.05849E-05;10.48768758;0.453705533;0.234;0.480272619;480.2726195;-0.480272619;1;0;0.261230051;261.2300514;-0.261230051;261230.0514;-261230.0514;0.017381734;17.38173399;-0.017381734;17381.73399;-17381.73399;0.358217668;358.2176676;-0.358217668;358217.6676;-358217.6676;0.107431443;107.431443;-0.107431443;107431.443;-107431.443;0.907419396;907.4193964;-0.907419396;907419.3964;-907419.3964;0.289724141;289.7241405;-0.289724141;289724.1405;-289724.1405;0.896907679;896.9076793;-0.896907679;896907.6793;-896907.6793;0.998358129;998.3581292;-0.998358129;998358.1292;-998358.1292
352.790009;349.399994;357.829987;349.200012;351.559998;6210400;352.8633323;0.014742963;6.2427E-06;-22.83334087;0.249854032;0.234;0.172276392;172.2763921;-0.172276392;1;0;0.138321948;138.3219478;-0.138321948;138321.9478;-138321.9478;0.89203151;892.0315104;-0.89203151;892031.5104;-892031.5104;0.0196685;19.66849978;-0.0196685;19668.49978;-19668.49978;0.955838889;955.8388886;-0.955838889;955838.8886;-955838.8886;0.319596969;319.5969692;-0.319596969;319596.9692;-319596.9692;0.405124124;405.1241239;-0.405124124;405124.1239;-405124.1239;0.946963946;946.9639465;-0.946963946;946963.9465;-946963.9465;0.821979171;821.9791709;-0.821979171;821979.1709;-821979.1709
345.890015;360;360.5;351;352.790009;5465400;354.7633363;0.005384532;0.000217355;8.300587857;1.474296271;0.234;0.981177437;981.1774374;-0.981177437;1;0;0.857863015;857.8630152;-0.857863015;857863.0152;-857863.0152;0.781077136;781.0771356;-0.781077136;781077.1356;-781077.1356;0.907736678;907.7366776;-0.907736678;907736.6776;-907736.6776;0.997943779;997.9437785;-0.997943779;997943.7785;-997943.7785;0.750431652;750.4316523;-0.750431652;750431.6523;-750431.6523;0.414593096;414.5930964;-0.414593096;414593.0964;-414593.0964;0.078608803;78.6088035;-0.078608803;78608.8035;-78608.8035;0.341121698;341.1216985;-0.341121698;341121.6985;-341121.6985
337.640015;354.579987;354.75;343.519989;345.890015;5287500;348.0533347;-0.018914022;2.89932E-05;-1.890319146;0.538453227;0.234;0.591787749;591.7877492;-0.591787749;1;0;0.451668519;451.6685192;-0.451668519;451668.5192;-451668.5192;0.028602696;28.60269629;-0.028602696;28602.69629;-28602.69629;0.079809902;79.80990176;-0.079809902;79809.90176;-79809.90176;0.660381911;660.3819106;-0.660381911;660381.9106;-660381.9106;0.143868551;143.8685513;-0.143868551;143868.5513;-143868.5513;0.951888122;951.888122;-0.951888122;951888.122;-951888.122;0.419543998;419.5439978;-0.419543998;419543.9978;-419543.9978;0.505279575;505.2795747;-0.505279575;505279.5747;-505279.5747
342.850006;348.269989;349.200012;336.399994;337.640015;6740300;341.080007;-0.020035227;0.00035774;6.81363135;1.891402233;0.234;0.057120047;57.12004653;-0.057120047;1;0;0.551016782;551.0167824;-0.551016782;551016.7824;-551016.7824;0.915421304;915.4213038;-0.915421304;915421.3038;-915421.3038;0.106421329;106.4213295;-0.106421329;106421.3295;-106421.3295;0.511681152;511.6811516;-0.511681152;511681.1516;-511681.1516;0.323139889;323.1398891;-0.323139889;323139.8891;-323139.8891;0.622199684;622.1996845;-0.622199684;622199.6845;-622199.6845;0.767882621;767.8826207;-0.767882621;767882.6207;-767882.6207;0.861839695;861.8396953;-0.861839695;861839.6953;-861839.6953
349.529999;341.5;344;335.709991;342.850006;4539400;340.8533323;-0.000664579;0.00040141;7.819426097;2.003522728;0.234;0.993083215;993.0832147;-0.993083215;1;0;0.782379982;782.3799822;-0.782379982;782379.9822;-782379.9822;0.749656508;749.6565083;-0.749656508;749656.5083;-749656.5083;0.112995833;112.9958332;-0.112995833;112995.8332;-112995.8332;0.767224666;767.2246665;-0.767224666;767224.6665;-767224.6665;0.346906477;346.9064772;-0.346906477;346906.4772;-346906.4772;0.763564948;763.5649485;-0.763564948;763564.9485;-763564.9485;0.49826179;498.2617904;-0.49826179;498261.7904;-498261.7904;0.108372738;108.3727381;-0.108372738;108372.7381;-108372.7381
345.820007;339.850006;350.850006;338.279999;349.529999;4747100;346.2200013;0.015744804;4.41665E-07;-546.6492506;0.066457917;0.234;0.179368232;179.3682322;-0.179368232;1;0;0.065876674;65.87667404;-0.065876674;65876.67404;-65876.67404;0.847279031;847.2790306;-0.847279031;847279.0306;-847279.0306;0.160980028;160.9800277;-0.160980028;160980.0277;-160980.0277;0.689090361;689.0903613;-0.689090361;689090.3613;-689090.3613;0.747963106;747.9631059;-0.747963106;747963.1059;-747963.1059;0.41832555;418.3255498;-0.41832555;418325.5498;-418325.5498;0.50464145;504.6414501;-0.50464145;504641.4501;-504641.4501;0.780056719;780.056719;-0.780056719;780056.719;-780056.719
354.309998;345.140015;348.269989;342.170013;345.820007;4717700;345.420003;-0.002310665;0.000247899;8.280952012;1.574480426;0.234;0.194478088;194.4780883;-0.194478088;1;0;0.973563587;973.5635866;-0.973563587;973563.5866;-973563.5866;0.902973599;902.9735988;-0.902973599;902973.5988;-902973.5988;0.514207905;514.2079049;-0.514207905;514207.9049;-514207.9049;0.45744457;457.4445701;-0.45744457;457444.5701;-457444.5701;0.904848193;904.8481929;-0.904848193;904848.1929;-904848.1929;0.450041299;450.0412992;-0.450041299;450041.2992;-450041.2992;0.867370928;867.3709279;-0.867370928;867370.9279;-867370.9279;0.497648553;497.6485534;-0.497648553;497648.5534;-497648.5534
349.25;347.51001;356.190002;345.190002;354.309998;6214100;351.8966673;0.018750114;5.33917E-06;-53.70625081;0.231066469;0.234;0.105717772;105.7177724;-0.105717772;1;0;0.89825968;898.2596801;-0.89825968;898259.6801;-898259.6801;0.630939777;630.9397771;-0.630939777;630939.7771;-630939.7771;0.455155719;455.1557191;-0.455155719;455155.7191;-455155.7191;0.85659507;856.5950696;-0.85659507;856595.0696;-856595.0696;0.334909953;334.9099533;-0.334909953;334909.9533;-334909.9533;0.005020411;5.02041054;-0.005020411;5020.41054;-5020.41054;0.125334666;125.3346655;-0.125334666;125334.6655;-125334.6655;0.650147924;650.1479239;-0.650147924;650147.9239;-650147.9239
343.75;351;359.660004;348.630005;349.25;4197700;352.5133363;0.001752415;0.000351567;7.94437586;1.875011371;0.234;0.582799321;582.7993209;-0.582799321;1;0;0.822235363;822.2353629;-0.822235363;822235.3629;-822235.3629;0.19082671;190.8267101;-0.19082671;190826.7101;-190826.7101;0.966012521;966.0125206;-0.966012521;966012.5206;-966012.5206;0.422732901;422.7329015;-0.422732901;422732.9015;-422732.9015;0.29479821;294.7982104;-0.29479821;294798.2104;-294798.2104;0.282317118;282.3171181;-0.282317118;282317.1181;-282317.1181;0.60944084;609.44084;-0.60944084;609440.84;-609440.84;0.514775704;514.7757036;-0.514775704;514775.7036;-514775.7036
333.130005;348.440002;351.950012;340.51001;343.75;3704800;345.4033407;-0.020169437;3.07096E-06;-119.7752913;0.1752415;0.234;0.159966392;159.9663925;-0.159966392;1;0;0.769968075;769.9680749;-0.769968075;769968.0749;-769968.0749;0.823266056;823.2660562;-0.823266056;823266.0562;-823266.0562;0.733052969;733.0529687;-0.733052969;733052.9687;-733052.9687;0.864761156;864.7611557;-0.864761156;864761.1557;-864761.1557;0.734361581;734.3615812;-0.734361581;734361.5812;-734361.5812;0.225374154;225.3741541;-0.225374154;225374.1541;-225374.1541;0.921251131;921.2511308;-0.921251131;921251.1308;-921251.1308;0.658913949;658.913949;-0.658913949;658913.949;-658913.949
333.970001;337.970001;344.470001;333;333.130005;4464100;336.8666687;-0.024715082;0.000406806;6.305634856;2.016943739;0.234;0.310042717;310.0427167;-0.310042717;1;0;0.542246545;542.2465448;-0.542246545;542246.5448;-542246.5448;0.936264994;936.2649935;-0.936264994;936264.9935;-936264.9935;0.244659115;244.6591153;-0.244659115;244659.1153;-244659.1153;0.430820318;430.8203178;-0.430820318;430820.3178;-430820.3178;0.627213064;627.2130636;-0.627213064;627213.0636;-627213.0636;0.415001706;415.0017065;-0.415001706;415001.7065;-415001.7065;0.281810366;281.8103658;-0.281810366;281810.3658;-281810.3658;0.338867978;338.8679777;-0.338867978;338867.9777;-338867.9777
345;325.209991;336.220001;323.5;333.970001;5088400;331.2300007;-0.016732638;0.000610835;6.94232532;2.471508233;0.234;0.8315673;831.5672998;-0.8315673;1;0;0.239201111;239.2011114;-0.239201111;239201.1114;-239201.1114;0.757519095;757.5190949;-0.757519095;757519.0949;-757519.0949;0.030630565;30.63056509;-0.030630565;30630.56509;-30630.56509;0.439371126;439.3711258;-0.439371126;439371.1258;-439371.1258;0.962498712;962.4987121;-0.962498712;962498.7121;-962498.7121;0.657124484;657.1244836;-0.657124484;657124.4836;-657124.4836;0.675104053;675.1040531;-0.675104053;675104.0531;-675104.0531;0.014630634;14.63063387;-0.014630634;14630.63387;-14630.63387
315.230011;338.98999;346;335.660004;345;6969200;342.2200013;0.033179364;0.000279981;4.248844606;1.673263794;0.234;0.488660352;488.6603517;-0.488660352;1;0;0.080502408;80.50240809;-0.080502408;80502.40809;-80502.40809;0.984866726;984.8667259;-0.984866726;984866.7259;-984866.7259;0.418416061;418.416061;-0.418416061;418416.061;-418416.061;0.202485635;202.4856348;-0.202485635;202485.6348;-202485.6348;0.563499346;563.4993464;-0.563499346;563499.3464;-563499.3464;0.215621358;215.6213581;-0.215621358;215621.3581;-215621.3581;0.006432263;6.432263266;-0.006432263;6432.263266;-6432.263266;0.54722576;547.2257595;-0.54722576;547225.7595;-547225.7595
310.420013;343.309998;348.619995;314.600006;315.230011;10314600;326.150004;-0.046958089;0.00110087;4.808636926;3.317936372;0.234;0.99032303;990.3230297;-0.99032303;1;0;0.748707252;748.7072519;-0.748707252;748707.2519;-748707.2519;0.475837955;475.8379549;-0.475837955;475837.9549;-475837.9549;0.82252573;822.5257296;-0.82252573;822525.7296;-822525.7296;0.328781728;328.7817284;-0.328781728;328781.7284;-328781.7284;0.592137862;592.1378624;-0.592137862;592137.8624;-592137.8624;0.738883558;738.8835579;-0.738883558;738883.5579;-738883.5579;0.110523896;110.523896;-0.110523896;110523.896;-110523.896;0.934844826;934.8448256;-0.934844826;934844.8256;-934844.8256
315.730011;319.929993;320.980011;294.76001;310.420013;12933700;308.7200113;-0.053441645;0.002205062;4.821793731;4.695808916;0.234;0.042441989;42.44198893;-0.042441989;1;0;0.087321438;87.32143828;-0.087321438;87321.43828;-87321.43828;0.691817163;691.8171628;-0.691817163;691817.1628;-691817.1628;0.036674351;36.67435142;-0.036674351;36674.35142;-36674.35142;0.449853788;449.8537879;-0.449853788;449853.7879;-449853.7879;0.587468215;587.4682147;-0.587468215;587468.2147;-587468.2147;0.739520401;739.520401;-0.739520401;739520.401;-739520.401;0.104454137;104.4541372;-0.104454137;104454.1372;-104454.1372;0.02455601;24.55600961;-0.02455601;24556.00961;-24556.00961
323.660004;316.130005;318.079987;306.25;315.730011;6227800;313.3533327;0.015008167;0.002856009;5.779462884;5.34416448;0.234;0.925442189;925.4421893;-0.925442189;1;0;0.96926525;969.2652497;-0.96926525;969265.2497;-969265.2497;0.800646643;800.6466427;-0.800646643;800646.6427;-800646.6427;0.252372043;252.3720434;-0.252372043;252372.0434;-252372.0434;0.469531166;469.531166;-0.469531166;469531.166;-469531.166;0.163658871;163.6588712;-0.163658871;163658.8712;-163658.8712;0.547212508;547.2125076;-0.547212508;547212.5076;-547212.5076;0.469776538;469.776538;-0.469776538;469776.538;-469776.538;0.029459734;29.45973378;-0.029459734;29459.73378;-29459.73378
322.309998;315.019989;324.190002;312.51001;323.660004;4560200;320.1200053;0.021594386;0.000225245;6.328054287;1.50081665;0.234;0.636304803;636.3048027;-0.636304803;1;0;0.751625197;751.6251971;-0.751625197;751625.1971;-751625.1971;0.536139204;536.1392044;-0.536139204;536139.2044;-536139.2044;0.697484459;697.4844595;-0.697484459;697484.4595;-697484.4595;0.695732351;695.7323507;-0.695732351;695732.3507;-695732.3507;0.723889098;723.8890979;-0.723889098;723889.0979;-723889.0979;0.038153885;38.15388499;-0.038153885;38153.88499;-38153.88499;0.74341876;743.41876;-0.74341876;743418.76;-743418.76;0.254024907;254.0249067;-0.254024907;254024.9067;-254024.9067
334.070007;320.839996;326.170013;318.519989;322.309998;3950700;322.3333333;0.006914057;0.000466317;7.56812961;2.159438551;0.234;0.716405664;716.405664;-0.716405664;1;0;0.959306747;959.3067468;-0.959306747;959306.7468;-959306.7468;0.279043286;279.0432862;-0.279043286;279043.2862;-279043.2862;0.005935074;5.93507448;-0.005935074;5935.07448;-5935.07448;0.30960295;309.6029504;-0.30960295;309602.9504;-309602.9504;0.649267336;649.2673362;-0.649267336;649267.3362;-649267.3362;0.960076274;960.0762744;-0.960076274;960076.2744;-960076.2744;0.595221369;595.2213692;-0.595221369;595221.3692;-595221.3692;0.194392755;194.3927554;-0.194392755;194392.7554;-194392.7554
335.48999;324.5;334.119995;322.399994;334.070007;5912900;330.1966653;0.024395032;4.78042E-05;-2.50067127;0.691405711;0.234;0.24384197;243.8419698;-0.24384197;1;0;0.160225986;160.2259864;-0.160225986;160225.9864;-160225.9864;0.120874554;120.874554;-0.120874554;120874.554;-120874.554;0.399647766;399.6477664;-0.399647766;399647.7664;-399647.7664;0.084247373;84.24737314;-0.084247373;84247.37314;-84247.37314;0.679500133;679.5001332;-0.679500133;679500.1332;-679500.1332;0.839114542;839.1145424;-0.839114542;839114.5424;-839114.5424;0.604127451;604.1274514;-0.604127451;604127.4514;-604127.4514;0.352641853;352.6418532;-0.352641853;352641.8532;-352641.8532
334.769989;332.5;343.119995;331.640015;335.48999;5642600;336.75;0.019846762;0.000595118;6.764875683;2.439503206;0.234;0.886132491;886.1324912;-0.886132491;1;0;0.457339918;457.3399183;-0.457339918;457339.9183;-457339.9183;0.723303159;723.3031586;-0.723303159;723303.1586;-723303.1586;0.025967163;25.96716283;-0.025967163;25967.16283;-25967.16283;0.407246141;407.2461412;-0.407246141;407246.1412;-407246.1412;0.13490289;134.9028904;-0.13490289;134902.8904;-134902.8904;0.449329588;449.3295881;-0.449329588;449329.5881;-449329.5881;0.555423888;555.4238882;-0.555423888;555423.8882;-555423.8882;0.323608614;323.6086142;-0.323608614;323608.6142;-323608.6142
333.299988;334.470001;340.839996;331.5;334.769989;4009400;335.7033283;-0.003108156;0.000393894;7.814902824;1.984676211;0.234;0.274711543;274.7115426;-0.274711543;1;0;0.509780047;509.7800472;-0.509780047;509780.0472;-509780.0472;0.518251512;518.2515118;-0.518251512;518251.5118;-518251.5118;0.721261752;721.261752;-0.721261752;721261.752;-721261.752;0.055000116;55.00011621;-0.055000116;55000.11621;-55000.11621;0.828717341;828.7173412;-0.828717341;828717.3412;-828717.3412;0.570254039;570.2540389;-0.570254039;570254.0389;-570254.0389;0.595808795;595.8087954;-0.595808795;595808.7954;-595808.7954;0.550958681;550.9586806;-0.550958681;550958.6806;-550958.6806
346.170013;336.029999;339.690002;333.170013;333.299988;3219600;335.3866677;-0.000943275;9.66064E-06;11.4553486;0.31081564;0.234;0.452679166;452.6791664;-0.452679166;1;0;0.721718791;721.7187909;-0.721718791;721718.7909;-721718.7909;0.153658398;153.6583976;-0.153658398;153658.3976;-153658.3976;0.102685815;102.6858152;-0.102685815;102685.8152;-102685.8152;0.461164517;461.1645174;-0.461164517;461164.5174;-461164.5174;0.171633635;171.6336347;-0.171633635;171633.6347;-171633.6347;0.974982414;974.9824136;-0.974982414;974982.4136;-974982.4136;0.20509041;205.0904101;-0.20509041;205090.4101;-205090.4101;0.661235255;661.2352555;-0.661235255;661235.2555;-661235.2555
352.049988;335.529999;347.440002;334.75;346.170013;6969800;342.7866717;0.022064097;8.89768E-07;-533.2037956;0.094327533;0.234;0.243004073;243.0040732;-0.243004073;1;0;0.996594632;996.5946324;-0.996594632;996594.6324;-996594.6324;0.022343222;22.34322205;-0.022343222;22343.22205;-22343.22205;0.840786365;840.7863653;-0.840786365;840786.3653;-840786.3653;0.751209741;751.2097408;-0.751209741;751209.7408;-751209.7408;0.718494913;718.4949127;-0.718494913;718494.9127;-718494.9127;0.92406808;924.0680801;-0.92406808;924068.0801;-924068.0801;0.88336447;883.3644697;-0.88336447;883364.4697;-883364.4697;0.65116721;651.1672103;-0.65116721;651167.2103;-651167.2103
